CoID,Date,CostCtr,ProdHrs,OTHrs,ProdDollars,Headcount
HJL,6/1/2019,5152,0,0,0,0
HJL,6/2/2019,5152,0,0,0,0
HJL,6/3/2019,5152,31.87,1.15,740.33,4
HJL,6/4/2019,5152,31.87,1.15,740.33,4
HJL,6/5/2019,5152,31.87,1.15,740.33,4
HJL,6/6/2019,5152,31.87,1.15,740.33,4
HJL,6/7/2019,5152,31.87,1.15,740.33,4
HJL,6/8/2019,5152,0,0,0,0
HJL,6/9/2019,5152,0,0,0,0
HJL,6/10/2019,5152,31.87,1.15,740.33,4
HJL,6/11/2019,5152,31.87,1.15,740.33,4
HJL,6/12/2019,5152,31.87,1.15,740.33,4
HJL,6/13/2019,5152,31.87,1.15,740.33,4
HJL,6/14/2019,5152,31.87,1.15,740.33,4
HJL,6/15/2019,5152,0,0,0,0
HJL,6/16/2019,5152,0,0,0,0
HJL,6/17/2019,5152,31.87,1.15,740.33,4
HJL,6/18/2019,5152,31.87,1.15,740.33,4
HJL,6/19/2019,5152,31.87,1.15,740.33,4
HJL,6/20/2019,5152,31.87,1.15,740.33,4
HJL,6/21/2019,5152,31.87,1.15,740.33,4
HJL,6/22/2019,5152,0,0,0,0
HJL,6/23/2019,5152,0,0,0,0
HJL,6/24/2019,5152,31.87,1.15,740.33,4
HJL,6/25/2019,5152,31.87,1.15,740.33,4
HJL,6/26/2019,5152,31.87,1.15,740.33,4
HJL,6/27/2019,5152,31.87,1.15,740.33,4
HJL,6/28/2019,5152,31.87,1.15,740.33,4
HJL,6/29/2019,5152,0,0,0,0
HJL,6/30/2019,5152,0,0,0,0
HJL,7/1/2019,5152,31.87,1.15,740.33,4
HJL,7/2/2019,5152,31.87,1.15,740.33,4
HJL,7/3/2019,5152,31.87,1.15,740.33,4
HJL,7/4/2019,5152,0,0,0,0
HJL,7/5/2019,5152,31.87,1.15,740.33,4
HJL,7/6/2019,5152,0,0,0,0
HJL,7/7/2019,5152,0,0,0,0
HJL,7/8/2019,5152,31.87,1.15,740.33,4
HJL,7/9/2019,5152,31.87,1.15,740.33,4
HJL,7/10/2019,5152,31.87,1.15,740.33,4
HJL,7/11/2019,5152,31.87,1.15,740.33,4
HJL,7/12/2019,5152,31.87,1.15,740.33,4
HJL,7/13/2019,5152,0,0,0,0
HJL,7/14/2019,5152,0,0,0,0
HJL,7/15/2019,5152,31.87,1.15,740.33,4
HJL,7/16/2019,5152,31.87,1.15,740.33,4
HJL,7/17/2019,5152,31.87,1.15,740.33,4
HJL,7/18/2019,5152,31.87,1.15,740.33,4
HJL,7/19/2019,5152,31.87,1.15,740.33,4
HJL,7/20/2019,5152,0,0,0,0
HJL,7/21/2019,5152,0,0,0,0
HJL,7/22/2019,5152,31.87,1.15,740.33,4
HJL,7/23/2019,5152,31.87,1.15,740.33,4
HJL,7/24/2019,5152,31.87,1.15,740.33,4
HJL,7/25/2019,5152,31.87,1.15,740.33,4
HJL,7/26/2019,5152,31.87,1.15,740.33,4
HJL,7/27/2019,5152,0,0,0,0
HJL,7/28/2019,5152,0,0,0,0
HJL,7/29/2019,5152,31.87,1.15,740.33,4
HJL,7/30/2019,5152,31.87,1.15,740.33,4
HJL,7/31/2019,5152,31.87,1.15,740.33,4
HJL,8/1/2019,5152,31.87,1.15,740.33,4
HJL,8/2/2019,5152,31.87,1.15,740.33,4
HJL,8/3/2019,5152,0,0,0,0
HJL,8/4/2019,5152,0,0,0,0
HJL,8/5/2019,5152,31.87,1.15,740.33,4
HJL,8/6/2019,5152,31.87,1.15,740.33,4
HJL,8/7/2019,5152,31.87,1.15,740.33,4
HJL,8/8/2019,5152,31.87,1.15,740.33,4
HJL,8/9/2019,5152,31.87,1.15,740.33,4
HJL,8/10/2019,5152,0,0,0,0
HJL,8/11/2019,5152,0,0,0,0
HJL,8/12/2019,5152,31.87,1.15,740.33,4
HJL,8/13/2019,5152,31.87,1.15,740.33,4
HJL,8/14/2019,5152,31.87,1.15,740.33,4
HJL,8/15/2019,5152,31.87,1.15,740.33,4
HJL,8/16/2019,5152,31.87,1.15,740.33,4
HJL,8/17/2019,5152,0,0,0,0
HJL,8/18/2019,5152,0,0,0,0
HJL,8/19/2019,5152,31.87,1.15,740.33,4
HJL,8/20/2019,5152,31.87,1.15,740.33,4
HJL,8/21/2019,5152,31.87,1.15,740.33,4
HJL,8/22/2019,5152,31.87,1.15,740.33,4
HJL,8/23/2019,5152,31.87,1.15,740.33,4
HJL,8/24/2019,5152,0,0,0,0
HJL,8/25/2019,5152,0,0,0,0
HJL,8/26/2019,5152,31.87,1.15,740.33,4
HJL,8/27/2019,5152,31.87,1.15,740.33,4
HJL,8/28/2019,5152,31.87,1.15,740.33,4
HJL,8/29/2019,5152,31.87,1.15,740.33,4
HJL,8/30/2019,5152,31.87,1.15,740.33,4
HJL,8/31/2019,5152,0,0,0,0
HJL,9/1/2019,5152,0,0,0,0
HJL,9/2/2019,5152,0,0,0,0
HJL,9/3/2019,5152,31.87,1.15,740.33,4
HJL,9/4/2019,5152,31.87,1.15,740.33,4
HJL,9/5/2019,5152,31.87,1.15,740.33,4
HJL,9/6/2019,5152,31.87,1.15,740.33,4
HJL,9/7/2019,5152,0,0,0,0
HJL,9/8/2019,5152,0,0,0,0
HJL,9/9/2019,5152,31.87,1.15,740.33,4
HJL,9/10/2019,5152,31.87,1.15,740.33,4
HJL,9/11/2019,5152,31.87,1.15,740.33,4
HJL,9/12/2019,5152,31.87,1.15,740.33,4
HJL,9/13/2019,5152,31.87,1.15,740.33,4
HJL,9/14/2019,5152,0,0,0,0
HJL,9/15/2019,5152,0,0,0,0
HJL,9/16/2019,5152,31.87,1.15,740.33,4
HJL,9/17/2019,5152,31.87,1.15,740.33,4
HJL,9/18/2019,5152,31.87,1.15,740.33,4
HJL,9/19/2019,5152,31.87,1.15,740.33,4
HJL,9/20/2019,5152,31.87,1.15,740.33,4
HJL,9/21/2019,5152,0,0,0,0
HJL,9/22/2019,5152,0,0,0,0
HJL,9/23/2019,5152,31.87,1.15,740.33,4
HJL,9/24/2019,5152,31.87,1.15,740.33,4
HJL,9/25/2019,5152,31.87,1.15,740.33,4
HJL,9/26/2019,5152,31.87,1.15,740.33,4
HJL,9/27/2019,5152,31.87,1.15,740.33,4
HJL,9/28/2019,5152,0,0,0,0
HJL,9/29/2019,5152,0,0,0,0
HJL,9/30/2019,5152,31.87,1.15,740.33,4
HJL,10/1/2019,5152,31.87,1.15,740.33,4
HJL,10/2/2019,5152,31.87,1.15,740.33,4
HJL,10/3/2019,5152,31.87,1.15,740.33,4
HJL,10/4/2019,5152,31.87,1.15,740.33,4
HJL,10/5/2019,5152,0,0,0,0
HJL,10/6/2019,5152,0,0,0,0
HJL,10/7/2019,5152,31.87,1.15,740.33,4
HJL,10/8/2019,5152,31.87,1.15,740.33,4
HJL,10/9/2019,5152,31.87,1.15,740.33,4
HJL,10/10/2019,5152,31.87,1.15,740.33,4
HJL,10/11/2019,5152,31.87,1.15,740.33,4
HJL,10/12/2019,5152,0,0,0,0
HJL,10/13/2019,5152,0,0,0,0
HJL,10/14/2019,5152,31.87,1.15,740.33,4
HJL,10/15/2019,5152,31.87,1.15,740.33,4
HJL,10/16/2019,5152,31.87,1.15,740.33,4
HJL,10/17/2019,5152,31.87,1.15,740.33,4
HJL,10/18/2019,5152,31.87,1.15,740.33,4
HJL,10/19/2019,5152,0,0,0,0
HJL,10/20/2019,5152,0,0,0,0
HJL,10/21/2019,5152,31.87,1.15,740.33,4
HJL,10/22/2019,5152,31.87,1.15,740.33,4
HJL,10/23/2019,5152,31.87,1.15,740.33,4
HJL,10/24/2019,5152,31.87,1.15,740.33,4
HJL,10/25/2019,5152,31.87,1.15,740.33,4
HJL,10/26/2019,5152,0,0,0,0
HJL,10/27/2019,5152,0,0,0,0
HJL,10/28/2019,5152,31.87,1.15,740.33,4
HJL,10/29/2019,5152,31.87,1.15,740.33,4
HJL,10/30/2019,5152,31.87,1.15,740.33,4
HJL,10/31/2019,5152,31.87,1.15,740.33,4
HJL,11/1/2019,5152,31.87,1.15,740.33,4
HJL,11/2/2019,5152,0,0,0,0
HJL,11/3/2019,5152,0,0,0,0
HJL,11/4/2019,5152,31.87,1.15,740.33,4
HJL,11/5/2019,5152,31.87,1.15,740.33,4
HJL,11/6/2019,5152,31.87,1.15,740.33,4
HJL,11/7/2019,5152,31.87,1.15,740.33,4
HJL,11/8/2019,5152,31.87,1.15,740.33,4
HJL,11/9/2019,5152,0,0,0,0
HJL,11/10/2019,5152,0,0,0,0
HJL,11/11/2019,5152,31.87,1.15,740.33,4
HJL,11/12/2019,5152,31.87,1.15,740.33,4
HJL,11/13/2019,5152,31.87,1.15,740.33,4
HJL,11/14/2019,5152,31.87,1.15,740.33,4
HJL,11/15/2019,5152,31.87,1.15,740.33,4
HJL,11/16/2019,5152,0,0,0,0
HJL,11/17/2019,5152,0,0,0,0
HJL,11/18/2019,5152,31.87,1.15,740.33,4
HJL,11/19/2019,5152,31.87,1.15,740.33,4
HJL,11/20/2019,5152,31.87,1.15,740.33,4
HJL,11/21/2019,5152,31.87,1.15,740.33,4
HJL,11/22/2019,5152,31.87,1.15,740.33,4
HJL,11/23/2019,5152,0,0,0,0
HJL,11/24/2019,5152,0,0,0,0
HJL,11/25/2019,5152,31.87,1.15,740.33,4
HJL,11/26/2019,5152,31.87,1.15,740.33,4
HJL,11/27/2019,5152,31.87,1.15,740.33,4
HJL,11/28/2019,5152,0,0,0,0
HJL,11/29/2019,5152,0,0,0,0
HJL,11/30/2019,5152,0,0,0,0
HJL,12/1/2019,5152,0,0,0,0
HJL,12/2/2019,5152,31.87,1.15,740.33,4
HJL,12/3/2019,5152,31.87,1.15,740.33,4
HJL,12/4/2019,5152,31.87,1.15,740.33,4
HJL,12/5/2019,5152,31.87,1.15,740.33,4
HJL,12/6/2019,5152,31.87,1.15,740.33,4
HJL,12/7/2019,5152,0,0,0,0
HJL,12/8/2019,5152,0,0,0,0
HJL,12/9/2019,5152,31.87,1.15,740.33,4
HJL,12/10/2019,5152,31.87,1.15,740.33,4
HJL,12/11/2019,5152,31.87,1.15,740.33,4
HJL,12/12/2019,5152,31.87,1.15,740.33,4
HJL,12/13/2019,5152,31.87,1.15,740.33,4
HJL,12/14/2019,5152,0,0,0,0
HJL,12/15/2019,5152,0,0,0,0
HJL,12/16/2019,5152,31.87,1.15,740.33,4
HJL,12/17/2019,5152,31.87,1.15,740.33,4
HJL,12/18/2019,5152,31.87,1.15,740.33,4
HJL,12/19/2019,5152,31.87,1.15,740.33,4
HJL,12/20/2019,5152,31.87,1.15,740.33,4
HJL,12/21/2019,5152,0,0,0,0
HJL,12/22/2019,5152,0,0,0,0
HJL,12/23/2019,5152,31.87,1.15,740.33,4
HJL,12/24/2019,5152,31.87,1.15,740.33,4
HJL,12/25/2019,5152,0,0,0,0
HJL,12/26/2019,5152,31.87,1.15,740.33,4
HJL,12/27/2019,5152,31.87,1.15,740.33,4
HJL,12/28/2019,5152,0,0,0,0
HJL,12/29/2019,5152,0,0,0,0
HJL,12/30/2019,5152,31.87,1.15,740.33,4
HJL,12/31/2019,5152,31.87,1.15,740.33,4
HJL,1/1/2019,5155,0,0,0,0
HJL,1/2/2019,5155,15.18,0.3,407.49,2
HJL,1/3/2019,5155,15.18,0.3,407.49,2
HJL,1/4/2019,5155,15.18,0.3,407.49,2
HJL,1/5/2019,5155,0,0,0,0
HJL,1/6/2019,5155,0,0,0,0
HJL,1/7/2019,5155,15.18,0.3,407.49,2
HJL,1/8/2019,5155,15.18,0.3,407.49,2
HJL,1/9/2019,5155,15.18,0.3,407.49,2
HJL,1/10/2019,5155,15.18,0.3,407.49,2
HJL,1/11/2019,5155,15.18,0.3,407.49,2
HJL,1/12/2019,5155,0,0,0,0
HJL,1/13/2019,5155,0,0,0,0
HJL,1/14/2019,5155,15.18,0.3,407.49,2
HJL,1/15/2019,5155,15.18,0.3,407.49,2
HJL,1/16/2019,5155,15.18,0.3,407.49,2
HJL,1/17/2019,5155,15.18,0.3,407.49,2
HJL,1/18/2019,5155,15.18,0.3,407.49,2
HJL,1/19/2019,5155,0,0,0,0
HJL,1/20/2019,5155,0,0,0,0
HJL,1/21/2019,5155,0,0,0,0
HJL,1/22/2019,5155,15.18,0.3,407.49,2
HJL,1/23/2019,5155,15.18,0.3,407.49,2
HJL,1/24/2019,5155,15.18,0.3,407.49,2
HJL,1/25/2019,5155,15.18,0.3,407.49,2
HJL,1/26/2019,5155,0,0,0,0
HJL,1/27/2019,5155,0,0,0,0
HJL,1/28/2019,5155,15.18,0.3,407.49,2
HJL,1/29/2019,5155,15.18,0.3,407.49,2
HJL,1/30/2019,5155,15.18,0.3,407.49,2
HJL,1/31/2019,5155,15.18,0.3,407.49,2
HJL,2/1/2019,5155,15.18,0.3,407.49,2
HJL,2/2/2019,5155,0,0,0,0
HJL,2/3/2019,5155,0,0,0,0
HJL,2/4/2019,5155,15.18,0.3,407.49,2
HJL,2/5/2019,5155,15.18,0.3,407.49,2
HJL,2/6/2019,5155,15.18,0.3,407.49,2
HJL,2/7/2019,5155,15.18,0.3,407.49,2
HJL,2/8/2019,5155,15.18,0.3,407.49,2
HJL,2/9/2019,5155,0,0,0,0
HJL,2/10/2019,5155,0,0,0,0
HJL,2/11/2019,5155,15.18,0.3,407.49,2
HJL,2/12/2019,5155,15.18,0.3,407.49,2
HJL,2/13/2019,5155,15.18,0.3,407.49,2
HJL,2/14/2019,5155,15.18,0.3,407.49,2
HJL,2/15/2019,5155,15.18,0.3,407.49,2
HJL,2/16/2019,5155,0,0,0,0
HJL,2/17/2019,5155,0,0,0,0
HJL,2/18/2019,5155,15.18,0.3,407.49,2
HJL,2/19/2019,5155,15.18,0.3,407.49,2
HJL,2/20/2019,5155,15.18,0.3,407.49,2
HJL,2/21/2019,5155,15.18,0.3,407.49,2
HJL,2/22/2019,5155,15.18,0.3,407.49,2
HJL,2/23/2019,5155,0,0,0,0
HJL,2/24/2019,5155,0,0,0,0
HJL,2/25/2019,5155,15.18,0.3,407.49,2
HJL,2/26/2019,5155,15.18,0.3,407.49,2
HJL,2/27/2019,5155,15.18,0.3,407.49,2
HJL,2/28/2019,5155,15.18,0.3,407.49,2
HJL,3/1/2019,5155,15.18,0.3,407.49,2
HJL,3/2/2019,5155,0,0,0,0
HJL,3/3/2019,5155,0,0,0,0
HJL,3/4/2019,5155,15.18,0.3,407.49,2
HJL,3/5/2019,5155,15.18,0.3,407.49,2
HJL,3/6/2019,5155,15.18,0.3,407.49,2
HJL,3/7/2019,5155,15.18,0.3,407.49,2
HJL,3/8/2019,5155,15.18,0.3,407.49,2
HJL,3/9/2019,5155,0,0,0,0
HJL,3/10/2019,5155,0,0,0,0
HJL,3/11/2019,5155,15.18,0.3,407.49,2
HJL,3/12/2019,5155,15.18,0.3,407.49,2
HJL,3/13/2019,5155,15.18,0.3,407.49,2
HJL,3/14/2019,5155,15.18,0.3,407.49,2
HJL,3/15/2019,5155,15.18,0.3,407.49,2
HJL,3/16/2019,5155,0,0,0,0
HJL,3/17/2019,5155,0,0,0,0
HJL,3/18/2019,5155,15.18,0.3,419.71,2
HJL,3/19/2019,5155,15.18,0.3,419.71,2
HJL,3/20/2019,5155,15.18,0.3,419.71,2
HJL,3/21/2019,5155,15.18,0.3,419.71,2
HJL,3/22/2019,5155,15.18,0.3,419.71,2
HJL,3/23/2019,5155,0,0,0,0
HJL,3/24/2019,5155,0,0,0,0
HJL,3/25/2019,5155,15.18,0.3,419.71,2
HJL,3/26/2019,5155,15.18,0.3,419.71,2
HJL,3/27/2019,5155,15.18,0.3,419.71,2
HJL,3/28/2019,5155,15.18,0.3,419.71,2
HJL,3/29/2019,5155,15.18,0.3,419.71,2
HJL,3/30/2019,5155,0,0,0,0
HJL,3/31/2019,5155,0,0,0,0
HJL,4/1/2019,5155,15.18,0.3,419.71,2
HJL,4/2/2019,5155,15.18,0.3,419.71,2
HJL,4/3/2019,5155,15.18,0.3,419.71,2
HJL,4/4/2019,5155,15.18,0.3,419.71,2
HJL,4/5/2019,5155,15.18,0.3,419.71,2
HJL,4/6/2019,5155,0,0,0,0
HJL,4/7/2019,5155,0,0,0,0
HJL,4/8/2019,5155,15.18,0.3,419.71,2
HJL,4/9/2019,5155,15.18,0.3,419.71,2
HJL,4/10/2019,5155,15.18,0.3,419.71,2
HJL,4/11/2019,5155,15.18,0.3,419.71,2
HJL,4/12/2019,5155,15.18,0.3,419.71,2
HJL,4/13/2019,5155,0,0,0,0
HJL,4/14/2019,5155,0,0,0,0
HJL,4/15/2019,5155,15.18,0.3,419.71,2
HJL,4/16/2019,5155,15.18,0.3,419.71,2
HJL,4/17/2019,5155,15.18,0.3,419.71,2
HJL,4/18/2019,5155,15.18,0.3,419.71,2
HJL,4/19/2019,5155,15.18,0.3,419.71,2
HJL,4/20/2019,5155,0,0,0,0
HJL,4/21/2019,5155,0,0,0,0
HJL,4/22/2019,5155,15.18,0.3,419.71,2
HJL,4/23/2019,5155,15.18,0.3,419.71,2
HJL,4/24/2019,5155,15.18,0.3,419.71,2
HJL,4/25/2019,5155,15.18,0.3,419.71,2
HJL,4/26/2019,5155,15.18,0.3,419.71,2
HJL,4/27/2019,5155,0,0,0,0
HJL,4/28/2019,5155,0,0,0,0
HJL,4/29/2019,5155,15.18,0.3,419.71,2
HJL,4/30/2019,5155,15.18,0.3,419.71,2
HJL,5/1/2019,5155,15.18,0.3,419.71,2
HJL,5/2/2019,5155,15.18,0.3,419.71,2
HJL,5/3/2019,5155,15.18,0.3,419.71,2
HJL,5/4/2019,5155,0,0,0,0
HJL,5/5/2019,5155,0,0,0,0
HJL,5/6/2019,5155,15.18,0.3,419.71,2
HJL,5/7/2019,5155,15.18,0.3,419.71,2
HJL,5/8/2019,5155,15.18,0.3,419.71,2
HJL,5/9/2019,5155,15.18,0.3,419.71,2
HJL,5/10/2019,5155,15.18,0.3,419.71,2
HJL,5/11/2019,5155,0,0,0,0
HJL,5/12/2019,5155,0,0,0,0
HJL,5/13/2019,5155,15.18,0.3,419.71,2
HJL,5/14/2019,5155,15.18,0.3,419.71,2
HJL,5/15/2019,5155,15.18,0.3,419.71,2
HJL,5/16/2019,5155,15.18,0.3,419.71,2
HJL,5/17/2019,5155,15.18,0.3,419.71,2
HJL,5/18/2019,5155,0,0,0,0
HJL,5/19/2019,5155,0,0,0,0
HJL,5/20/2019,5155,15.18,0.3,419.71,2
HJL,5/21/2019,5155,15.18,0.3,419.71,2
HJL,5/22/2019,5155,15.18,0.3,419.71,2
HJL,5/23/2019,5155,15.18,0.3,419.71,2
HJL,5/24/2019,5155,15.18,0.3,419.71,2
HJL,5/25/2019,5155,0,0,0,0
HJL,5/26/2019,5155,0,0,0,0
HJL,5/27/2019,5155,0,0,0,0
HJL,5/28/2019,5155,15.18,0.3,419.71,2
HJL,5/29/2019,5155,15.18,0.3,419.71,2
HJL,5/30/2019,5155,15.18,0.3,419.71,2
HJL,5/31/2019,5155,15.18,0.3,419.71,2
HJL,6/1/2019,5155,0,0,0,0
HJL,6/2/2019,5155,0,0,0,0
HJL,6/3/2019,5155,15.18,0.3,419.71,2
HJL,6/4/2019,5155,15.18,0.3,419.71,2
HJL,6/5/2019,5155,15.18,0.3,419.71,2
HJL,6/6/2019,5155,15.18,0.3,419.71,2
HJL,6/7/2019,5155,15.18,0.3,419.71,2
HJL,6/8/2019,5155,0,0,0,0
HJL,6/9/2019,5155,0,0,0,0
HJL,6/10/2019,5155,15.18,0.3,419.71,2
HJL,6/11/2019,5155,15.18,0.3,419.71,2
HJL,6/12/2019,5155,15.18,0.3,419.71,2
HJL,6/13/2019,5155,15.18,0.3,419.71,2
HJL,6/14/2019,5155,15.18,0.3,419.71,2
HJL,6/15/2019,5155,0,0,0,0
HJL,6/16/2019,5155,0,0,0,0
HJL,6/17/2019,5155,15.18,0.3,419.71,2
HJL,6/18/2019,5155,15.18,0.3,419.71,2
HJL,6/19/2019,5155,15.18,0.3,419.71,2
HJL,6/20/2019,5155,15.18,0.3,419.71,2
HJL,6/21/2019,5155,15.18,0.3,419.71,2
HJL,6/22/2019,5155,0,0,0,0
HJL,6/23/2019,5155,0,0,0,0
HJL,6/24/2019,5155,15.18,0.3,419.71,2
HJL,6/25/2019,5155,15.18,0.3,419.71,2
HJL,6/26/2019,5155,15.18,0.3,419.71,2
HJL,6/27/2019,5155,15.18,0.3,419.71,2
HJL,6/28/2019,5155,15.18,0.3,419.71,2
HJL,6/29/2019,5155,0,0,0,0
HJL,6/30/2019,5155,0,0,0,0
HJL,7/1/2019,5155,15.18,0.3,419.71,2
HJL,7/2/2019,5155,15.18,0.3,419.71,2
HJL,7/3/2019,5155,15.18,0.3,419.71,2
HJL,7/4/2019,5155,0,0,0,0
HJL,7/5/2019,5155,15.18,0.3,419.71,2
HJL,7/6/2019,5155,0,0,0,0
HJL,7/7/2019,5155,0,0,0,0
HJL,7/8/2019,5155,15.18,0.3,419.71,2
HJL,7/9/2019,5155,15.18,0.3,419.71,2
HJL,7/10/2019,5155,15.18,0.3,419.71,2
HJL,7/11/2019,5155,15.18,0.3,419.71,2
HJL,7/12/2019,5155,15.18,0.3,419.71,2
HJL,7/13/2019,5155,0,0,0,0
HJL,7/14/2019,5155,0,0,0,0
HJL,7/15/2019,5155,15.18,0.3,419.71,2
HJL,7/16/2019,5155,15.18,0.3,419.71,2
HJL,7/17/2019,5155,15.18,0.3,419.71,2
HJL,7/18/2019,5155,15.18,0.3,419.71,2
HJL,7/19/2019,5155,15.18,0.3,419.71,2
HJL,7/20/2019,5155,0,0,0,0
HJL,7/21/2019,5155,0,0,0,0
HJL,7/22/2019,5155,15.18,0.3,419.71,2
HJL,7/23/2019,5155,15.18,0.3,419.71,2
HJL,7/24/2019,5155,15.18,0.3,419.71,2
HJL,7/25/2019,5155,15.18,0.3,419.71,2
HJL,7/26/2019,5155,15.18,0.3,419.71,2
HJL,7/27/2019,5155,0,0,0,0
HJL,7/28/2019,5155,0,0,0,0
HJL,7/29/2019,5155,15.18,0.3,419.71,2
HJL,7/30/2019,5155,15.18,0.3,419.71,2
HJL,7/31/2019,5155,15.18,0.3,419.71,2
HJL,8/1/2019,5155,15.18,0.3,419.71,2
HJL,8/2/2019,5155,15.18,0.3,419.71,2
HJL,8/3/2019,5155,0,0,0,0
HJL,8/4/2019,5155,0,0,0,0
HJL,8/5/2019,5155,15.18,0.3,419.71,2
HJL,8/6/2019,5155,15.18,0.3,419.71,2
HJL,8/7/2019,5155,15.18,0.3,419.71,2
HJL,8/8/2019,5155,15.18,0.3,419.71,2
HJL,8/9/2019,5155,15.18,0.3,419.71,2
HJL,8/10/2019,5155,0,0,0,0
HJL,8/11/2019,5155,0,0,0,0
HJL,8/12/2019,5155,15.18,0.3,419.71,2
HJL,8/13/2019,5155,15.18,0.3,419.71,2
HJL,8/14/2019,5155,15.18,0.3,419.71,2
HJL,8/15/2019,5155,15.18,0.3,419.71,2
HJL,8/16/2019,5155,15.18,0.3,419.71,2
HJL,8/17/2019,5155,0,0,0,0
HJL,8/18/2019,5155,0,0,0,0
HJL,8/19/2019,5155,15.18,0.3,419.71,2
HJL,8/20/2019,5155,15.18,0.3,419.71,2
HJL,8/21/2019,5155,15.18,0.3,419.71,2
HJL,8/22/2019,5155,15.18,0.3,419.71,2
HJL,8/23/2019,5155,15.18,0.3,419.71,2
HJL,8/24/2019,5155,0,0,0,0
HJL,8/25/2019,5155,0,0,0,0
HJL,8/26/2019,5155,15.18,0.3,419.71,2
HJL,8/27/2019,5155,15.18,0.3,419.71,2
HJL,8/28/2019,5155,15.18,0.3,419.71,2
HJL,8/29/2019,5155,15.18,0.3,419.71,2
HJL,8/30/2019,5155,15.18,0.3,419.71,2
HJL,8/31/2019,5155,0,0,0,0
HJL,9/1/2019,5155,0,0,0,0
HJL,9/2/2019,5155,0,0,0,0
HJL,9/3/2019,5155,15.18,0.3,419.71,2
HJL,9/4/2019,5155,15.18,0.3,419.71,2
HJL,9/5/2019,5155,15.18,0.3,419.71,2
HJL,9/6/2019,5155,15.18,0.3,419.71,2
HJL,9/7/2019,5155,0,0,0,0
HJL,9/8/2019,5155,0,0,0,0
HJL,9/9/2019,5155,15.18,0.3,419.71,2
HJL,9/10/2019,5155,15.18,0.3,419.71,2
HJL,9/11/2019,5155,15.18,0.3,419.71,2
HJL,9/12/2019,5155,15.18,0.3,419.71,2
HJL,9/13/2019,5155,15.18,0.3,419.71,2
HJL,9/14/2019,5155,0,0,0,0
HJL,9/15/2019,5155,0,0,0,0
HJL,9/16/2019,5155,15.18,0.3,419.71,2
HJL,9/17/2019,5155,15.18,0.3,419.71,2
HJL,9/18/2019,5155,15.18,0.3,419.71,2
HJL,9/19/2019,5155,15.18,0.3,419.71,2
HJL,9/20/2019,5155,15.18,0.3,419.71,2
HJL,9/21/2019,5155,0,0,0,0
HJL,9/22/2019,5155,0,0,0,0
HJL,9/23/2019,5155,15.18,0.3,419.71,2
HJL,9/24/2019,5155,15.18,0.3,419.71,2
HJL,9/25/2019,5155,15.18,0.3,419.71,2
HJL,9/26/2019,5155,15.18,0.3,419.71,2
HJL,9/27/2019,5155,15.18,0.3,419.71,2
HJL,9/28/2019,5155,0,0,0,0
HJL,9/29/2019,5155,0,0,0,0
HJL,9/30/2019,5155,15.18,0.3,419.71,2
HJL,10/1/2019,5155,15.18,0.3,419.71,2
HJL,10/2/2019,5155,15.18,0.3,419.71,2
HJL,10/3/2019,5155,15.18,0.3,419.71,2
HJL,10/4/2019,5155,15.18,0.3,419.71,2
HJL,10/5/2019,5155,0,0,0,0
HJL,10/6/2019,5155,0,0,0,0
HJL,10/7/2019,5155,15.18,0.3,419.71,2
HJL,10/8/2019,5155,15.18,0.3,419.71,2
HJL,10/9/2019,5155,15.18,0.3,419.71,2
HJL,10/10/2019,5155,15.18,0.3,419.71,2
HJL,10/11/2019,5155,15.18,0.3,419.71,2
HJL,10/12/2019,5155,0,0,0,0
HJL,10/13/2019,5155,0,0,0,0
HJL,10/14/2019,5155,15.18,0.3,419.71,2
HJL,10/15/2019,5155,15.18,0.3,419.71,2
HJL,10/16/2019,5155,15.18,0.3,419.71,2
HJL,10/17/2019,5155,15.18,0.3,419.71,2
HJL,10/18/2019,5155,15.18,0.3,419.71,2
HJL,10/19/2019,5155,0,0,0,0
HJL,10/20/2019,5155,0,0,0,0
HJL,10/21/2019,5155,15.18,0.3,419.71,2
HJL,10/22/2019,5155,15.18,0.3,419.71,2
HJL,10/23/2019,5155,15.18,0.3,419.71,2
HJL,10/24/2019,5155,15.18,0.3,419.71,2
HJL,10/25/2019,5155,15.18,0.3,419.71,2
HJL,10/26/2019,5155,0,0,0,0
HJL,10/27/2019,5155,0,0,0,0
HJL,10/28/2019,5155,15.18,0.3,419.71,2
HJL,10/29/2019,5155,15.18,0.3,419.71,2
HJL,10/30/2019,5155,15.18,0.3,419.71,2
HJL,10/31/2019,5155,15.18,0.3,419.71,2
HJL,11/1/2019,5155,15.18,0.3,419.71,2
HJL,11/2/2019,5155,0,0,0,0
HJL,11/3/2019,5155,0,0,0,0
HJL,11/4/2019,5155,15.18,0.3,419.71,2
HJL,11/5/2019,5155,15.18,0.3,419.71,2
HJL,11/6/2019,5155,15.18,0.3,419.71,2
HJL,11/7/2019,5155,15.18,0.3,419.71,2
HJL,11/8/2019,5155,15.18,0.3,419.71,2
HJL,11/9/2019,5155,0,0,0,0
HJL,11/10/2019,5155,0,0,0,0
HJL,11/11/2019,5155,15.18,0.3,419.71,2
HJL,11/12/2019,5155,15.18,0.3,419.71,2
HJL,11/13/2019,5155,15.18,0.3,419.71,2
HJL,11/14/2019,5155,15.18,0.3,419.71,2
HJL,11/15/2019,5155,15.18,0.3,419.71,2
